no_college,college
8535.03700349119,10583.934409597607
-14928.995124193856,-21766.170531470932
13317.469904561296,-15911.747624922302
9391.13045987704,19366.48000734552
4776.56605151575,3702.0829150915274
-18942.40486954657,-8251.39999529209
-678.4957353603954,-16658.554307784
555.8439935464596,19097.66366886683
-829.2508008421249,-40721.95953176882
1857.4178679611782,1489.0722973409659
21573.541010684567,-18290.628261440663
3038.766763072841,3120.4840321771467
638.1982708587268,586.9324021819773
19170.15039996381,22737.56046535862
4198.253368473956,90.14513310842086
13776.177406446333,26834.10943557493
-8106.700737471041,-27308.488085783345
6394.793989692329,18520.75291231433
3337.832607335822,-9947.35279800515
6875.053653262302,-17203.682069486415
14313.482494032414,-1216.4950723745935
-3253.35426420207,28205.52325873359
1675.5116254452157,78.89586608064693
8462.512889234487,-2850.290504027432
16967.27158818099,-9309.461356879212
12250.669433067376,-8492.585964005673
1799.436355401781,14946.411291406619
-9580.165781841873,13188.580031476831
10196.647291210033,3976.5888905404977
-5381.706254768585,-1220.926583359778
9067.190761321765,29840.640356054228
-16584.632799109015,33214.7080107805
-2778.797529506532,15423.11055676912
11972.31448240635,-2949.9216459951213
-13205.415224006187,10156.438208060485
-1132.3422548891315,6730.141602327677
-507.5113067549064,12094.794535819836
-290.4152919938408,29399.005127779135
-2658.1237504819223,-19162.001110970472
-4934.588068624393,1844.4139113736587
7205.760154297809,-16004.703875692581
13120.608932163756,27919.123014444733
-2327.526590370765,-9484.500362575325
4462.9811095915275,-9024.641071411716
-12723.373067570594,-43291.01201568601
-5047.708570131045,1117.8794727550471
8123.56449097785,6426.60835337805
-9957.447412578042,-11591.103978085437
978.1635896125056,-12811.014138734043
-5489.233897613796,39742.05701137666
15329.40171414925,26525.42786708381
11045.748829281256,-5267.017881412804
-1628.1988235783404,-21110.10441498822
-6190.524366790463,17479.03671394172
6103.460442731361,30101.912487904687
39.97431900406795,-6184.818579037306
7023.920827844553,24428.19134508935
-3148.0285732078673,250.53673027598555
-5404.411648783077,-9941.239542670883
-8258.850048622673,-25109.910044474243
10335.09059828522,-8376.983337562011
6905.511071234597,4537.002521671307
-13323.854565754687,22285.84863963541
-3781.8370122945034,10238.44981870107
-5401.368157553838,698.4993868854207
-1697.7778061320485,18183.237787589085
1768.0082231933177,-10903.358933262834
4737.131029135933,3414.8477150805406
2485.6570291834933,1916.1969288093728
11763.25167519238,-385.1103120568972
7003.901778773269,-17174.870936694682
10129.219053558721,31006.355325040524
-17993.49647834234,-7416.46666723103
10442.374488221083,42923.18527834502
13172.214632793724,18704.62721734055
15086.446621580615,-26984.937288281715
18392.62675951307,-2218.5609627553963
5410.005045806931,25210.095287140008
3171.5985914433186,20483.271342281558
-11732.392394898865,18509.42334896323
-5914.5560282878105,38651.204368247054
-3360.702658579583,25690.270329309194
7241.674083164768,11723.989671558533
-11433.513948970904,4402.5173090817725
-4013.5410007935975,26512.944074681116
16980.636799737378,-33863.936453173745
12804.15184136961,17040.663002659574
7172.814349610976,21913.12093768171
-3557.5725157195716,-13159.282570716077
13111.981320917916,45934.893094785155
2303.9248846960895,-25595.863492142642
18300.863923082637,10469.330943799852
-11273.244330283631,31968.62928406533
-9300.992635399874,-20446.952401286148
-8219.46254564855,-34162.061941342596
2259.135414454635,34234.8895112619
15028.672329965575,10609.578919465197
-14789.80454317755,2700.4122751641644
6231.3285949526035,4278.732318819608
2586.767788151759,-13529.270941916298
3813.401582122508,18907.03099549991
-8771.657034097892,-22730.642074617004
11243.270350237919,2210.583611950219
-11643.592949968648,454.0197603380616
-8199.46288085938,20331.29251092855
-12940.61813905537,6376.331258922818
-15709.498120025766,46109.187350956396
-1196.0742385774197,-28287.812666732516
-436.13677966282484,-4092.7399464663613
10977.630431586756,-480.82938474731515
1024.1617863358376,722.1856660766124
16422.928296854017,8799.054427553756
-1756.0854841647474,17304.102431725278
3471.7240929294653,-13851.425466995976
-7951.919952811712,10181.478037256173
163.41462880155012,13781.23145639678
24043.925882000734,1183.9478444882827
-3056.6217673440706,2157.5746871747624
-6917.825706993082,-18028.50278264451
-1970.6613330854366,-32247.828802745473
4917.343483530919,-39260.051013433695
11048.077044720076,12616.507818457829
-21286.582514925423,-24793.890683770896
5169.44658517358,36124.89864462736
1026.3208593648628,40091.96692571884
10874.977173224182,-16968.687158758927
10765.490484914213,-40316.61558545849
7349.882736529036,33731.07236181551
17892.615452297112,15702.515801025254
4775.506075078085,23645.78781045912
-3386.7076626862486,5102.9341055547
1097.4754337545912,6102.572357604623
6152.828888746779,8584.709790475443
4576.214889755068,938.3231719922117
6912.870736319709,41173.48567319332
3968.390362367919,17430.738975293512
16212.296900716212,-6907.425100016481
7230.675874068189,-3024.9271603333655
-27570.450512079828,15764.109030832551
9535.674863150947,712.6613551586198
-5026.7260870909295,-5033.571100235799
-7557.077396135239,-41452.78237695285
12715.584538350899,-2853.3321957869152
4611.137672652922,-30191.64545413876
18524.075843996485,8070.826822059704
-6676.3964376960275,-46812.902926141534
11674.481672025257,25493.020403742594
-24727.031670880595,-19331.049118346375
7844.190487831804,-17295.966753543238
-3086.0444018445564,-7255.706262267407
-1440.8195878884255,10422.882180889297
-19325.023688859197,7281.819847403131
4539.416743231288,-38.324973904495884
14247.073825614336,25085.280766693384
8453.964836723853,-24778.360297233696
9819.59931155505,2320.4525565011677
-16200.62357808013,-1958.4173499935687
-8244.411700051174,4564.284367512415
-585.6924829122547,-3949.122022591407
-9212.65267319804,5404.873692637065
-8985.633076056492,-8858.974585982343
985.577285414813,19155.566896246455
-1203.88595753229,23594.160705365513
-3082.127132252237,6439.132396202549
-2735.5407454760643,-14248.504870964844
4934.2746037728,3060.5180719721393
-5056.040069313277,20155.226839716703
4549.334636599964,41039.05794342439
-7819.771377746375,-17444.69708769614
-4880.591218756248,-28677.165778893115
7511.595953570798,-13572.561423861727
1081.8271260343802,13686.275532622607
-5133.4241344301045,23813.707607142584
-1448.1414203142228,-17189.47111872687
403.9448122454215,17734.973556024528
5200.226629974028,36541.751486043126
-6685.910177720294,21727.155974085555
-17340.56329985944,10777.132791812093
33098.20507435677,3172.820041690377
-15540.399676921788,-9737.325831535467
5531.232347700208,11681.149008608018
-15037.000375373966,-18229.276376867092
-16986.427757440073,-198.38417212665001
-13657.587397337113,27905.17301741993
2751.6744664018056,21112.966320710555
-15265.493763858489,-11324.006157180485
-7746.427280587347,16873.367555189106
-9166.82924617298,4718.503053662513
-2573.9836647673233,-41120.398077304344
-10105.525822358597,-23255.82020518393
10591.061695768882,22309.61149409716
-2844.8279929035507,19396.347368615385
1677.4979970410348,-10886.345451132593
9613.552896204863,-2090.9524544704295
17862.093146480664,-12112.000844671109
-2013.849296136345,-16923.689090387372
-3626.0303474922357,-1555.6366248781487
-2808.2598277825605,-13468.16276349097
-3771.9054125926314,-4576.3705241735825
8588.66828119624,48898.818637541466
-4775.364633601846,14814.914136415873
-7958.279223131257,-23176.209781399662
18445.03141073264,-15045.297893493884
15286.532190793552,12437.484543629114
8158.517476758868,-38034.67910683232
-11346.85427788172,-8047.886964133671
-11667.266630402537,-70.10418236980475
18047.35288049414,20671.343335812388
-2294.2591520566043,36929.72409514926
13118.854517649346,26672.505086331737
1225.2989981673345,-13336.203539627226
1749.275818581311,-9254.18971839088
8983.356513817656,-38973.01634804198
-8288.34520967386,14734.822262465668
19400.169488888667,24996.533197826837
556.3992953698491,10077.307031712282
-4716.673491099043,-27610.21134134864
2255.410434330747,6475.92341534015
-5924.301739346685,12670.744148677664
9479.911223901496,16102.388677784034
12325.740460890118,26873.553039663257
8852.621366856927,8721.801890120825
4841.7259099648545,-3285.111227344708
15205.873587386099,28248.50699105795
-9261.85870963101,594.704578900611
-8734.52263095706,10743.561766034418
13601.661617411854,-4507.546219034744
-35948.944180560386,28968.92928199816
-2074.9587576492763,35391.999165334244
14009.319299744397,24109.459166908036
-20321.854373279344,-28599.596094023436
-12742.661869415899,5418.296072071143
10727.461135432179,-12556.898676117711
4639.578558626345,29601.29058934131
8506.385328067236,-7801.252649390564
-13364.133724617208,-6570.265797439365
-20468.028475533072,3450.1405847623396
-5367.530674740202,-11167.751026466556
7911.671024825674,3620.2569944650604
3755.15777678779,-40471.554368515644
9029.727214955798,24184.666207715458
12916.376705991213,-18403.44893257031
2123.0488363333925,-31033.875291608645
-7759.964769719791,4684.600350699787
-659.0195607032894,2361.3293855009506
3575.475170827318,-1617.1167986698526
-3088.7634684032732,-23320.95396254181
-5349.9831769049515,8431.708838514245
6553.307254487242,-42583.714599432664
-238.49219122482086,35235.91108263244
321.9980992200595,18513.0188341271
-6699.643937555163,-6614.115514656474
-474.9818938077789,-14174.347087797594
-7035.456137845857,10015.244899845422
-6075.22467614192,-34827.04112079238
10661.023131773363,31254.60052204821
16950.146852956568,-512.628856978945
-14603.771281314066,11858.172909483786
7415.109807215502,-8431.97029756051
3078.995618617805,1001.0112454519035
-1781.0060856928792,26930.049037840603
6845.21190684332,-13591.895098505638
5621.220534561258,-10963.922362905432
12519.18498432043,5006.246346007386
-8834.44986837761,-2466.5692651100567
-6750.412626849131,20512.222895133684
13907.055959658332,46623.63871921615
2712.2993513516403,-259.308009185885
-22646.596007030046,-11413.067600847391
-9740.112016978108,-30252.491492424528
5247.605628784477,14937.136306530032
11385.770032538343,41494.5114344237
11344.152829067649,-16873.13859864826
-4814.9485951771685,-17245.47971893791
-21470.4859043809,-31412.047976710663
5269.5022213753155,-16469.957980210915
-2397.153280640855,-12381.867338081258
3347.06150657582,30844.740350349708
-6140.79404457751,-25537.569977888674
2595.1323983397583,-9003.150114095542
-1962.8980337092694,-26425.26417960448
3158.0411864978573,-11198.569615794306
27160.27566349836,-9278.605451831114
-720.1304016264708,7743.355952583785
-18175.141287432732,10877.777831500436
-8741.389655502455,15097.771999377213
-3789.15647987945,50382.94409604114
906.6045955785711,35105.747576593596
-7040.706643554563,31700.15749464052
-1791.7059102314872,-8698.422439217517
-2750.2498455913537,15982.715718745792
8823.267379089424,29052.844034576174
9505.653957030585,-28245.56632864905
-10074.918320755512,-7564.397543249517
-51.382175596657596,-17539.35071371689
-1363.9559113455653,-4281.887439494144
4640.427408755371,-22490.949466351336
20839.439327656237,-25551.69367435975
-13212.063630408447,-517.9529441539187
-4073.7518591470835,11651.332177213535
-1955.7339361923243,18229.393685714567
9901.657002545291,-12558.780262483931
21170.81770695803,-8627.69549868229
5660.449319188602,20499.740867697976
-11426.965071977233,-9575.890086706668
-11716.992343744776,-27028.666020182405
6917.6650148261,2412.610604592492
2056.976395162645,6506.080860083932
-8745.908823917503,10524.451082737354
6581.1295326692325,-58684.017136278366
1805.7601365125195,-32943.6021529084
1049.2491660962094,20320.48245402135
8823.62675781722,12067.98394526319
-6329.735745897871,4023.2531483834982
-10054.69929479981,4338.564527818408
12461.35306827214,45977.03371302152
7810.307242642328,-16838.403562443233
-11231.153974520535,2412.293916478274
2845.2050305515177,-21035.65981072094
13611.426775344305,6558.728137722932
10677.406449949589,-54739.29118311253
4510.009973878983,-26011.553915812816
10312.20174451121,15346.196827910595
12652.190223463458,2789.040761607335
-840.9082914943054,6942.118972001731
222.23354829813775,14066.619553577262
-4292.164763198218,36035.708705103585
7812.683208205414,1464.539365440027
512.6149868139639,-12430.770665977163
-14248.719244714886,16064.612289114963
-7236.130153219874,24901.304028971466
-12575.016604711202,-1137.571298697314
15526.397911276477,-17679.377804149175
-11540.082585293872,-332.7243874164261
14518.116963828,409.8785498171896
18875.39883707566,20559.313070656935
-19211.197482762153,-28482.815070617668
3150.872514913449,-33751.804548607106
11428.509574447951,-332.193297062845
-3031.6044338128,-42668.719468538286
4023.2907315305583,4143.2497345110705
-3813.8734602940226,556.0824277051288
6207.434489711438,-9140.237590239502
-1734.6709474422275,-28785.185544897486
3475.8356114575595,6718.416535852052
936.8221520841969,-8645.731051731105
202.9614012727708,-33949.796128635906
3458.777832730137,17044.09280462892
-5227.628519794975,-349.1545220371778
-15384.982871467377,-3397.5485175226254
5385.085882764113,-14088.499885498322
13008.89254769976,11769.221611255822
-8351.890591337464,15712.137850270634
-5796.39908757344,-9422.722619882868
2785.9293219957244,-1249.4558098004304
1241.9591306806701,-19657.718258602115
-981.8584944908216,-488.8328325713823
-13039.95014534083,-26533.65142464243
6718.576529621877,-771.9343811555226
-9472.881595894984,-950.5811786118592
81.35738353880687,-15107.795724813424
-8744.940843551589,-13541.65989944974
-3188.211371145477,20726.23362139708
-6788.855828497408,21.630372186666726
-346.68891546864387,5314.4484762516095
5086.598367908456,-12087.047034449892
-9756.183943723905,17178.255768276755
5257.175644908687,2579.3080952452124
-10975.744640059704,6959.883912783005
7254.0641107191095,17342.800911261787
5308.249247665151,16654.9585932414
566.1381742106432,9729.959194654242
8035.374929405393,37986.50870410259
3541.6059587751624,-8855.05254483491
-9081.687267570534,31310.389569893272
-990.2254700659099,12522.207335095924
1214.0761666404644,-19802.292291320377
11708.218983596462,-16025.797186057824
-26515.40358795139,-28421.813033885304
-14342.816906216476,-26831.955498072308
16444.771086014774,-20991.770780450293
2954.7471051967877,-8606.681470719821
-7040.866933397187,2818.682883561624
10737.225456899196,13380.867503971444
3331.837220089914,11258.5713720368
9811.617726598159,-4268.152901300792
-10197.331438960202,12441.47708229027
-2143.873758735685,-5344.477499196999
315.97162843624557,-19413.610271756923
-2126.038741088414,18559.53900032524
4497.805495763376,11688.857151485146
-3338.0629941739403,27505.17469977157
20288.57342340499,-60160.36816723647
3687.945625242628,-9550.463197519253
-1096.3837096603847,290.0308417461937
5832.462566065829,-441.1681325409431
1444.857138573749,-10654.394094862662
-3458.4438106288817,35079.94050246182
-3480.004987928238,6238.745189771437
14900.817014998853,-9551.560212069182
6221.315955351513,38922.84062553805
181.18875354764418,40750.51775999988
4942.978605695677,-27613.01135744942
-10459.31006532982,-6099.2196243751605
8721.369642657122,-13202.342278555636
-4193.758949988652,-15937.904331160182
3389.072581676526,20517.469936256337
4169.653947445717,-2156.7571577397835
10082.329611917841,8314.21292535391
-12174.846574619673,25311.52880264823
-1686.7458594291,-2959.0387553298115
-5151.381047065372,24375.6026992391
7878.866853815869,-1652.7263190159567
8490.420865948152,-30515.96575335358
-2114.7575068048923,-34192.80933116573
-11106.216731533677,8576.117291219281
-9208.595174307911,13982.568850017069
-3405.2942881655567,19443.604365364517
-7864.87678055884,18653.581892322563
10597.668666970167,19838.01785774471
12505.599852119973,-21848.67372831532
-1348.0890474020346,21980.792193892106
7241.52411246899,39317.383929501244
-7814.528346619874,12062.715827511767
6735.759249135668,14671.675903665908
18667.119650239252,-29603.70953358886
3034.9232912329253,-42447.26255277529
1312.4632658148419,14897.440878484656
-1897.3941307117489,38680.30546868884
-1112.2227181615035,7318.294846575366
-18836.154128184455,-39691.289833612194
5932.646302996123,-8161.910151818183
-3623.3911423720892,8807.680957881643
-1712.697974120247,-11948.730880932828
5033.3790944531675,-20391.711490760168
8058.515528848701,5816.218741618956
-10973.826539410287,9142.681225461432
-8399.150534199416,7844.52799951441
-13525.588364766663,-16770.14212186055
-7706.181517171917,3390.7433118753975
-1013.5742462243027,-27044.45789793783
12095.44025365517,-25290.352019021113
2056.1041845489262,26050.64796531097
-2283.2742008005343,-26081.953525664918
-4405.5154045756935,-9221.633972741909
-743.6958857994114,9394.851245907117
-10270.14311511386,-5580.085743082519
-4093.8918928997673,-4312.546979484981
7557.264159692772,-40215.37100694757
-13642.23102956573,-17775.82648502812
-6665.232819997179,-1459.215606263048
-12171.273038448182,-15491.998463071284
3649.1273838718585,-51960.85714904539
-6716.791511135543,-23243.581840464554
-10578.254501489624,30671.50052063819
22991.403202637186,-2377.8087701925547
9166.798556431137,-14957.839718266076
-6019.419104054299,-18781.19348460944
19106.027304304265,9413.759148570414
8766.175270346663,-10723.749788793322
-2834.241389936464,-18854.291511131312
-1801.788503986132,24097.88833798701
-1283.1992377486629,-34938.50711462235
-1442.735920736442,-12423.453209347881
10534.047038485738,27936.101728414105
1291.0321765666426,-20899.09833476688
5095.267744344815,1991.7176504868473
880.4087336293717,-24892.740656786922
-20297.582365972055,-26103.914513322074
-18165.485348993676,-4379.317279348286
-3612.772041038156,-1813.2761636256926
4141.347753504502,25457.82624698176
3348.3326448514017,-24010.11345804407
-5836.79660124607,-16338.066767210448
-21387.575262065282,12067.64917344179
-13920.156588260617,5840.747801790656
-748.6647781725186,-5497.58867059928
-10229.582998173582,-21869.75724765567
-606.4234946545381,23107.839703109174
1339.011447545618,12036.284580192609
-3300.5510642540125,-30096.949342564043
12702.662861670573,21724.930723526813
14032.601591671702,-15415.611449008902
15847.34014082282,6120.041425517431
14401.77911313025,-12060.257889901228
-3937.2489135524515,10102.306636148935
-6434.961336970171,-15981.133240778072
3303.882165888591,-43602.08800781393
6235.35984082654,14853.032727375854
2898.2762560096285,8258.391671247353
-8619.326557444401,45883.25362971841
17494.006607559648,41051.76751074472
8923.832457683886,-13921.668041337145
11798.466977424145,7635.256578421627
7571.462757332968,-27119.687260902774
-4782.030284194956,-14834.442680346498
3946.244425905579,10768.065363092463
10964.240180563507,42010.12980763068
-21218.93211340559,27402.734502679734
21625.73239292684,13216.084877041765
-18372.467702511294,37181.35354304094
-15194.449156990913,2749.544876113225
2588.634894780189,-21354.37523902905
9860.676843487623,-24173.797416574314
12476.998805351765,20707.29403982284
12247.084196801601,8930.653129055663
6439.233458811355,31181.084846142687
7066.4451346938695,-9330.008861414473
8381.080679487353,11543.08722679564
20890.81930632324,-10340.69510759829
-6570.464475351206,-6454.480723514756
6517.940157256389,39603.28245756373
10182.394902866714,10199.124248005219
3544.958811076581,-23052.316294287044
2959.3679300483636,945.0512096649225
-9631.164232690446,-1236.9562816802745
-14829.658471980958,-842.1464966614412
9204.816055597856,17705.75807171654
10735.492049776327,3754.8886859794998
-10944.072389074849,-6242.9023956100145
1963.664548098282,3527.53739983963
-3087.866714595924,11063.759891847789
-4127.718336366006,-4296.940084403184
18068.64422360454,-11496.14628482869
10561.860197080667,44883.32512077841
15858.115028624185,-14846.32748645838
-6471.121569123568,11614.249126500707
-7476.419259555116,6358.256749488379
10884.545373134442,8927.14872993579
-10260.947503266607,1113.857108097892
-7463.490845024432,35421.78757204003
-12154.342130617575,3010.46926820928
1362.542223041841,3221.7299244761257
-11365.739251857292,-4856.856601195555
-3542.6576321596763,-2678.7786434601517
5194.481731220164,-29837.217528715748
-12340.13397112463,-23219.196887505786
-4280.777772042724,14870.494748248568
-3451.6860921664907,-4651.783564911741
654.171716759607,14593.288953709596
10085.229254614687,29171.187208626696
5690.8571321359495,13199.396239362819
-6263.804798861621,-11625.080632137933
-690.2966024867076,10268.071062277442
13315.537118550452,27324.490794112215
4095.36985958833,2074.9850125568573
-14177.706032483915,11115.32663133555
3988.062916742532,-4652.159572952165
18067.290809431008,-19944.367047636963
-8849.084597160481,5948.90080338087
17466.07462969988,-9886.778468773557
-5468.205457930735,13511.62316179769
-6206.47172845482,16125.001327447268
5440.108254758261,-45764.547287940164
-6968.579008613744,-4052.039390435066
-2328.3851647782535,13482.080723675836
-469.02578159570515,-12449.860349870194
3962.0724805853783,24701.75693545192
-11972.561058836229,13970.445467878748
-16475.551414813253,-7070.009299923773
-7615.0396402877805,-18551.912387878783
-10862.389326794708,22723.798194534276
10747.060809308849,-4211.879337776695
22985.161804348078,-1171.0245289662855
-4007.61153466342,-38017.849111403695
10422.9414066205,6848.2457141802215
-2945.3520542972233,-33792.323974702085
-23350.311007713226,792.3423465503612
2322.2457357098424,-43705.01757012769
-2514.8941155416965,37432.40952879663
-1672.2600417697022,-1800.4394155839977
-2429.673594389448,-33087.28086643991
-3778.5837280026444,3465.956409527662
-9627.322307216273,31115.32176291586
12703.736151336856,23573.46717336024
-8312.768783034275,-7003.80313340662
7596.872245951287,-46454.13889834527
-5588.922075830081,14851.874953395467
2091.7134070608017,-11084.219117332048
14289.764578974962,-30795.2007661059
7910.172495579862,-26541.13528429241
-6800.9555818381095,32872.031852970955
-3148.463687157672,-11180.36602699763
1332.79644418977,-16829.791891935638
4268.633972274329,27920.419176682644
2273.863704653795,-14919.505612358249
6007.032057713843,11616.068591997418
-600.9373779623924,-13669.836044651378
-5135.814034726127,-1552.0132891515043
1530.0408236670346,-26698.61755215115
627.4420423323335,10317.755526279441
2771.357289537285,9504.334145716344
18313.439341742403,-2068.2502783967875
-4157.708002011361,-854.2941203973846
-2808.1724909082877,-7007.618424802111
9886.955142682289,-18186.519085684253
-3316.395138420875,22579.728224684175
-7247.291603049601,-28619.660611284136
-10297.307357293184,21885.804393104012
1312.0464531596076,31112.304371371756
-22052.20282498112,-28902.29936034013
9133.244388171079,9098.909779115715
-14221.293847453304,14952.741011006121
15248.143001412036,-8945.23415705729
-7695.346337653641,43752.07594987259
3056.973587142506,7821.1957677957535
10028.852079328812,3062.572921720598
-8639.044928696534,7989.099945550405
8533.995144400975,11323.703578735984
-23711.696601002142,11850.19510176453
-11995.117173580435,5095.432716480537
2347.176576625996,-28470.621990839678
3640.24584257253,-18180.329833223594
-5093.580275309159,-11684.415386444738
6053.406999062772,6751.131195718643
-1517.921401763316,-47853.49683855629
-9835.893836075487,10880.80418430512
6528.251837774694,-11188.101942195985
105.18392589446046,-24084.375430350407
6269.022508069668,15234.931248435178
1696.9437580001525,-12727.186269622833
7632.153090228847,8762.332179657278
-1632.1377182106876,-20129.456610513516
-7919.200379235825,12511.780463132765
-8307.450436761412,53828.919062034634
11816.174249704089,-22871.92455276715
-8104.070595558911,19443.742855393448
4980.259183316951,26169.353865035828
-688.6154480273507,-15357.452760025732
-1282.3727045773196,-16683.048973470348
-5323.743758803115,-21252.262965928265
15249.560951092555,-24043.717803555843
-4330.3483393603765,21179.777389645224
11047.441179750485,-14703.399274355519
15546.316980279666,-12513.886955243664
-2638.768470625214,29129.740824660916
19031.029100743934,11041.121375428009
-10158.050585226489,-1595.3032527898436
-3728.1175710141333,-16781.369284117045
3867.6403469125303,43651.37696759619
-5453.419084430846,6335.325189453369
-13552.164677473083,12499.202870478819
16807.592790417304,-25051.017864890626
3093.1535376432944,16743.37187136666
-3562.17939076312,36679.10424409864
3825.556589760444,-2434.8793588224476
3164.2864600772564,-12085.772467882609
634.935084933554,9626.86868376741
22190.843140608355,616.8145058954902
-1651.768866923287,-42795.58777171628
-5526.553744074113,-18386.907678981283
14975.697237935976,14489.893221131622
-998.9449951460832,-56320.19898876498
4218.208765855038,35386.189132645675
-1970.2205788671608,2918.1729540115803
-3156.3554870455728,-16537.769713428544
-24369.928576201615,19241.72121497782
13708.646637336698,11085.159928121377
233.51435404475527,-17595.971282712522
-277.28446596111604,6652.046157566085
-12593.804032101043,1644.951061058206
-2780.422042707227,29495.551335069176
4427.79941247995,-20630.96658919797
13248.15819848212,-15330.287914857203
5541.411505838098,34406.184152738315
-1545.0629294106,-7600.870725040411
4070.6588659970703,8098.19546186914
2104.2548580015105,11706.263058053748
2982.1811411609124,-8603.841306142276
-5185.079098492614,-5243.447154339803
10868.80276895518,15040.425811740468
-7238.142464118454,44051.94542190858
6020.377250460344,22622.8106571395
1709.0883718328375,8120.824660523791
-17390.709633636012,13392.134622018597
-7861.790194920698,2066.202636059017
-3027.9790410885403,3051.268435135324
9999.902636712723,24198.238730441786
6102.23533596803,-3547.350572778719
4626.849952927443,-2996.400495197879
-11935.79668499245,-24955.820715587688
-2780.210176870126,2995.551165148218
-12246.608590767722,-18608.333255262907
636.2382840336084,-5613.946574892764
5958.32753201249,17719.970725080013
13361.094016957259,-3349.4534681492873
13498.07798542241,-6795.758948654068
-6061.129836453632,4824.546987764975
-11872.323260192603,-47329.75022887545
-10495.261292051942,27003.011479788245
-10378.523275166332,-19092.159158980554
2502.453288034369,-13534.977100566664
4415.700993598456,32444.372643305058
3710.6488233756645,8628.598789815182
1047.5667749933157,2843.0316557539504
3927.6824388637915,-13674.253346299949
-22711.764138855557,-34414.557421283345
-5457.079964932749,-44876.623762255134
-9553.137563296155,5859.747889750994
-4605.873674232703,23690.506114005304
-7853.037789532102,3769.2168351662353
10718.540512981439,-54930.832657052546
5466.20360220161,-13881.175032871142
-1169.2540544165017,1870.1368935966952
1787.0436966984287,-7549.075317266099
-9319.898026209918,-44260.800703132205
1195.564482083533,23252.96288940563
843.3116900856883,24549.51539272828
-10942.440435587541,1061.3265331109305
17074.14415485245,2435.577384350922
-6338.249989238215,-18893.73749093315
-12426.427172750613,11699.645917515689
6703.340392373943,5089.821774349125
-3137.844412156524,-20770.847014477713
-6980.708603766601,28760.892714679347
10455.209482174932,404.5397288220565
-6394.6609252761245,11302.157040185579
-4043.200765958161,-19442.715023859746
137.07095681694918,23187.096575213127
-7179.448613036508,29907.634053238504
16597.54144581346,53732.72654424292
5363.139159428924,3222.6638730682243
1810.3665504631613,-14656.481097100941
-7279.000233537825,21094.997314323635
-19524.900638308438,-10484.412126771394
-6966.720900394664,-13877.903343369113
8825.907567662083,14672.300017547368
10021.201421282141,-2453.042990029659
2787.509173599871,-27908.699777495665
15887.405962285959,-13393.399110857787
-13043.957091974238,29351.830968029313
5332.318167844526,-15687.275409742137
-28935.535549667118,-23647.65336612698
-2803.8642951511843,7740.558220456325
-6189.513928802565,34642.42068566472
-16511.620263538483,18328.446917483136
